trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2521,18:45:00,18:45:00,26326,1,0,0,0.0000
2521,18:46:00,18:46:00,6900,2,0,0,0.4277
2521,18:47:00,18:47:00,6997,3,0,0,0.6081
2521,18:49:00,18:49:00,6995,4,0,0,1.1328
2521,18:50:00,18:50:00,6957,5,0,0,1.3920
2521,18:51:00,18:51:00,14986,6,0,0,1.8616
2521,18:53:00,18:53:00,6966,7,0,0,2.4335
2521,18:55:00,18:55:00,14984,8,0,0,2.9845
2521,18:57:00,18:57:00,6907,9,0,0,3.4960
2521,18:59:00,18:59:00,26316,10,0,0,4.0411
2521,19:03:00,19:03:00,38064,11,0,0,4.4725
2521,19:05:00,19:05:00,38065,12,0,0,4.8688
2522,18:51:00,18:51:00,26326,1,0,0,0.0000
2522,18:52:00,18:52:00,6900,2,0,0,0.4277
2522,18:53:00,18:53:00,6997,3,0,0,0.6081
2522,18:55:00,18:55:00,6995,4,0,0,1.1328
2522,18:56:00,18:56:00,6957,5,0,0,1.3920
2522,18:57:00,18:57:00,14986,6,0,0,1.8616
2522,18:59:00,18:59:00,6966,7,0,0,2.4335
2522,19:01:00,19:01:00,14984,8,0,0,2.9845
2522,19:03:00,19:03:00,6907,9,0,0,3.4960
2522,19:05:00,19:05:00,26316,10,0,0,4.0411
2522,19:09:00,19:09:00,38064,11,0,0,4.4725
2522,19:11:00,19:11:00,38065,12,0,0,4.8688
2523,18:55:00,18:55:00,26326,1,0,0,0.0000
2523,18:56:00,18:56:00,6900,2,0,0,0.4277
2523,18:57:00,18:57:00,6997,3,0,0,0.6081
2523,18:59:00,18:59:00,6995,4,0,0,1.1328
2523,19:00:00,19:00:00,6957,5,0,0,1.3920
2523,19:01:00,19:01:00,14986,6,0,0,1.8616
2523,19:03:00,19:03:00,6966,7,0,0,2.4335
2523,19:05:00,19:05:00,14984,8,0,0,2.9845
2523,19:07:00,19:07:00,6907,9,0,0,3.4960
2523,19:09:00,19:09:00,26316,10,0,0,4.0411
2523,19:13:00,19:13:00,38064,11,0,0,4.4725
2523,19:15:00,19:15:00,38065,12,0,0,4.8688
2524,18:59:00,18:59:00,26326,1,0,0,0.0000
2524,19:00:00,19:00:00,6900,2,0,0,0.4277
2524,19:01:00,19:01:00,6997,3,0,0,0.6081
2524,19:03:00,19:03:00,6995,4,0,0,1.1328
2524,19:04:00,19:04:00,6957,5,0,0,1.3920
2524,19:05:00,19:05:00,14986,6,0,0,1.8616
2524,19:07:00,19:07:00,6966,7,0,0,2.4335
2524,19:09:00,19:09:00,14984,8,0,0,2.9845
2524,19:11:00,19:11:00,6907,9,0,0,3.4960
2524,19:13:00,19:13:00,26316,10,0,0,4.0411
2524,19:17:00,19:17:00,38064,11,0,0,4.4725
2524,19:19:00,19:19:00,38065,12,0,0,4.8688
2525,19:02:00,19:02:00,26326,1,0,0,0.0000
2525,19:03:00,19:03:00,6900,2,0,0,0.4277
2525,19:04:00,19:04:00,6997,3,0,0,0.6081
2525,19:06:00,19:06:00,6995,4,0,0,1.1328
2525,19:07:00,19:07:00,6957,5,0,0,1.3920
2525,19:08:00,19:08:00,14986,6,0,0,1.8616
2525,19:10:00,19:10:00,6966,7,0,0,2.4335
2525,19:12:00,19:12:00,14984,8,0,0,2.9845
2525,19:14:00,19:14:00,6907,9,0,0,3.4960
2525,19:16:00,19:16:00,26316,10,0,0,4.0411
2525,19:20:00,19:20:00,38064,11,0,0,4.4725
2525,19:22:00,19:22:00,38065,12,0,0,4.8688
2526,19:11:00,19:11:00,26326,1,0,0,0.0000
2526,19:12:00,19:12:00,6900,2,0,0,0.4277
2526,19:13:00,19:13:00,6997,3,0,0,0.6081
2526,19:15:00,19:15:00,6995,4,0,0,1.1328
2526,19:16:00,19:16:00,6957,5,0,0,1.3920
2526,19:17:00,19:17:00,14986,6,0,0,1.8616
2526,19:19:00,19:19:00,6966,7,0,0,2.4335
2526,19:21:00,19:21:00,14984,8,0,0,2.9845
2526,19:23:00,19:23:00,6907,9,0,0,3.4960
2526,19:25:00,19:25:00,26316,10,0,0,4.0411
2526,19:29:00,19:29:00,38064,11,0,0,4.4725
2526,19:31:00,19:31:00,38065,12,0,0,4.8688
2527,19:21:00,19:21:00,26326,1,0,0,0.0000
2527,19:22:00,19:22:00,6900,2,0,0,0.4277
2527,19:23:00,19:23:00,6997,3,0,0,0.6081
2527,19:25:00,19:25:00,6995,4,0,0,1.1328
2527,19:26:00,19:26:00,6957,5,0,0,1.3920
2527,19:27:00,19:27:00,14986,6,0,0,1.8616
2527,19:29:00,19:29:00,6966,7,0,0,2.4335
2527,19:31:00,19:31:00,14984,8,0,0,2.9845
2527,19:33:00,19:33:00,6907,9,0,0,3.4960
2527,19:35:00,19:35:00,26316,10,0,0,4.0411
2527,19:39:00,19:39:00,38064,11,0,0,4.4725
2527,19:41:00,19:41:00,38065,12,0,0,4.8688
2528,19:35:00,19:35:00,26326,1,0,0,0.0000
2528,19:36:00,19:36:00,6900,2,0,0,0.4277
2528,19:37:00,19:37:00,6997,3,0,0,0.6081
2528,19:39:00,19:39:00,6995,4,0,0,1.1328
2528,19:40:00,19:40:00,6957,5,0,0,1.3920
2528,19:41:00,19:41:00,14986,6,0,0,1.8616
2528,19:43:00,19:43:00,6966,7,0,0,2.4335
2528,19:45:00,19:45:00,14984,8,0,0,2.9845
2528,19:47:00,19:47:00,6907,9,0,0,3.4960
2528,19:49:00,19:49:00,26316,10,0,0,4.0411
2528,19:53:00,19:53:00,38064,11,0,0,4.4725
2528,19:55:00,19:55:00,38065,12,0,0,4.8688
2529,19:42:00,19:42:00,26326,1,0,0,0.0000
2529,19:43:00,19:43:00,6900,2,0,0,0.4277
2529,19:44:00,19:44:00,6997,3,0,0,0.6081
2529,19:46:00,19:46:00,6995,4,0,0,1.1328
2529,19:47:00,19:47:00,6957,5,0,0,1.3920
2529,19:48:00,19:48:00,14986,6,0,0,1.8616
2529,19:50:00,19:50:00,6966,7,0,0,2.4335
2529,19:52:00,19:52:00,14984,8,0,0,2.9845
2529,19:54:00,19:54:00,6907,9,0,0,3.4960
2529,19:56:00,19:56:00,26316,10,0,0,4.0411
2529,20:00:00,20:00:00,38064,11,0,0,4.4725
2529,20:02:00,20:02:00,38065,12,0,0,4.8688
2530,19:49:00,19:49:00,26326,1,0,0,0.0000
2530,19:50:00,19:50:00,6900,2,0,0,0.4277
2530,19:51:00,19:51:00,6997,3,0,0,0.6081
2530,19:53:00,19:53:00,6995,4,0,0,1.1328
2530,19:54:00,19:54:00,6957,5,0,0,1.3920
2530,19:55:00,19:55:00,14986,6,0,0,1.8616
2530,19:57:00,19:57:00,6966,7,0,0,2.4335
2530,19:59:00,19:59:00,14984,8,0,0,2.9845
2530,20:01:00,20:01:00,6907,9,0,0,3.4960
2530,20:03:00,20:03:00,26316,10,0,0,4.0411
2530,20:07:00,20:07:00,38064,11,0,0,4.4725
2530,20:09:00,20:09:00,38065,12,0,0,4.8688
2531,20:03:00,20:03:00,26326,1,0,0,0.0000
2531,20:04:00,20:04:00,6900,2,0,0,0.4277
2531,20:05:00,20:05:00,6997,3,0,0,0.6081
2531,20:07:00,20:07:00,6995,4,0,0,1.1328
2531,20:08:00,20:08:00,6957,5,0,0,1.3920
2531,20:09:00,20:09:00,14986,6,0,0,1.8616
2531,20:11:00,20:11:00,6966,7,0,0,2.4335
2531,20:13:00,20:13:00,14984,8,0,0,2.9845
2531,20:15:00,20:15:00,6907,9,0,0,3.4960
2531,20:17:00,20:17:00,26316,10,0,0,4.0411
2531,20:21:00,20:21:00,38064,11,0,0,4.4725
2531,20:23:00,20:23:00,38065,12,0,0,4.8688
2532,20:05:00,20:05:00,26326,1,0,0,0.0000
2532,20:06:00,20:06:00,6900,2,0,0,0.4277
2532,20:07:00,20:07:00,6997,3,0,0,0.6081
2532,20:09:00,20:09:00,6995,4,0,0,1.1328
2532,20:10:00,20:10:00,6957,5,0,0,1.3920
2532,20:11:00,20:11:00,14986,6,0,0,1.8616
2532,20:13:00,20:13:00,6966,7,0,0,2.4335
2532,20:15:00,20:15:00,14984,8,0,0,2.9845
2532,20:17:00,20:17:00,6907,9,0,0,3.4960
2532,20:19:00,20:19:00,26316,10,0,0,4.0411
2532,20:23:00,20:23:00,38064,11,0,0,4.4725
2532,20:25:00,20:25:00,38065,12,0,0,4.8688
2533,20:11:00,20:11:00,26326,1,0,0,0.0000
2533,20:12:00,20:12:00,6900,2,0,0,0.4277
2533,20:13:00,20:13:00,6997,3,0,0,0.6081
2533,20:15:00,20:15:00,6995,4,0,0,1.1328
2533,20:16:00,20:16:00,6957,5,0,0,1.3920
2533,20:17:00,20:17:00,14986,6,0,0,1.8616
2533,20:19:00,20:19:00,6966,7,0,0,2.4335
2533,20:21:00,20:21:00,14984,8,0,0,2.9845
2533,20:23:00,20:23:00,6907,9,0,0,3.4960
2533,20:25:00,20:25:00,26316,10,0,0,4.0411
2533,20:29:00,20:29:00,38064,11,0,0,4.4725
2533,20:31:00,20:31:00,38065,12,0,0,4.8688
2534,20:21:00,20:21:00,26326,1,0,0,0.0000
2534,20:22:00,20:22:00,6900,2,0,0,0.4277
2534,20:23:00,20:23:00,6997,3,0,0,0.6081
2534,20:25:00,20:25:00,6995,4,0,0,1.1328
2534,20:26:00,20:26:00,6957,5,0,0,1.3920
2534,20:27:00,20:27:00,14986,6,0,0,1.8616
2534,20:29:00,20:29:00,6966,7,0,0,2.4335
2534,20:31:00,20:31:00,14984,8,0,0,2.9845
2534,20:33:00,20:33:00,6907,9,0,0,3.4960
2534,20:35:00,20:35:00,26316,10,0,0,4.0411
2534,20:39:00,20:39:00,38064,11,0,0,4.4725
2534,20:41:00,20:41:00,38065,12,0,0,4.8688
2535,20:31:00,20:31:00,26326,1,0,0,0.0000
2535,20:32:00,20:32:00,6900,2,0,0,0.4277
2535,20:33:00,20:33:00,6997,3,0,0,0.6081
2535,20:35:00,20:35:00,6995,4,0,0,1.1328
2535,20:36:00,20:36:00,6957,5,0,0,1.3920
2535,20:37:00,20:37:00,14986,6,0,0,1.8616
2535,20:39:00,20:39:00,6966,7,0,0,2.4335
2535,20:41:00,20:41:00,14984,8,0,0,2.9845
2535,20:43:00,20:43:00,6907,9,0,0,3.4960
2535,20:45:00,20:45:00,26316,10,0,0,4.0411
2535,20:49:00,20:49:00,38064,11,0,0,4.4725
2535,20:51:00,20:51:00,38065,12,0,0,4.8688
2536,20:41:00,20:41:00,26326,1,0,0,0.0000
2536,20:42:00,20:42:00,6900,2,0,0,0.4277
2536,20:43:00,20:43:00,6997,3,0,0,0.6081
2536,20:45:00,20:45:00,6995,4,0,0,1.1328
2536,20:46:00,20:46:00,6957,5,0,0,1.3920
2536,20:47:00,20:47:00,14986,6,0,0,1.8616
2536,20:49:00,20:49:00,6966,7,0,0,2.4335
2536,20:51:00,20:51:00,14984,8,0,0,2.9845
2536,20:53:00,20:53:00,6907,9,0,0,3.4960
2536,20:55:00,20:55:00,26316,10,0,0,4.0411
2536,20:59:00,20:59:00,38064,11,0,0,4.4725
2536,21:01:00,21:01:00,38065,12,0,0,4.8688
2537,21:01:00,21:01:00,26326,1,0,0,0.0000
2537,21:02:00,21:02:00,6900,2,0,0,0.4277
2537,21:03:00,21:03:00,6997,3,0,0,0.6081
2537,21:05:00,21:05:00,6995,4,0,0,1.1328
2537,21:06:00,21:06:00,6957,5,0,0,1.3920
2537,21:07:00,21:07:00,14986,6,0,0,1.8616
2537,21:09:00,21:09:00,6966,7,0,0,2.4335
2537,21:11:00,21:11:00,14984,8,0,0,2.9845
2537,21:13:00,21:13:00,6907,9,0,0,3.4960
2537,21:15:00,21:15:00,26316,10,0,0,4.0411
2537,21:19:00,21:19:00,38064,11,0,0,4.4725
2537,21:21:00,21:21:00,38065,12,0,0,4.8688
2538,21:12:00,21:12:00,26326,1,0,0,0.0000
2538,21:13:00,21:13:00,6900,2,0,0,0.4277
2538,21:14:00,21:14:00,6997,3,0,0,0.6081
2538,21:16:00,21:16:00,6995,4,0,0,1.1328
2538,21:17:00,21:17:00,6957,5,0,0,1.3920
2538,21:18:00,21:18:00,14986,6,0,0,1.8616
2538,21:20:00,21:20:00,6966,7,0,0,2.4335
2538,21:22:00,21:22:00,14984,8,0,0,2.9845
2538,21:24:00,21:24:00,6907,9,0,0,3.4960
2538,21:26:00,21:26:00,26316,10,0,0,4.0411
2538,21:30:00,21:30:00,38064,11,0,0,4.4725
2538,21:32:00,21:32:00,38065,12,0,0,4.8688
2539,21:21:00,21:21:00,26326,1,0,0,0.0000
2539,21:22:00,21:22:00,6900,2,0,0,0.4277
2539,21:23:00,21:23:00,6997,3,0,0,0.6081
2539,21:25:00,21:25:00,6995,4,0,0,1.1328
2539,21:26:00,21:26:00,6957,5,0,0,1.3920
2539,21:27:00,21:27:00,14986,6,0,0,1.8616
2539,21:29:00,21:29:00,6966,7,0,0,2.4335
2539,21:31:00,21:31:00,14984,8,0,0,2.9845
2539,21:33:00,21:33:00,6907,9,0,0,3.4960
2539,21:35:00,21:35:00,26316,10,0,0,4.0411
2539,21:39:00,21:39:00,38064,11,0,0,4.4725
2539,21:41:00,21:41:00,38065,12,0,0,4.8688
2540,21:41:00,21:41:00,26326,1,0,0,0.0000
2540,21:42:00,21:42:00,6900,2,0,0,0.4277
2540,21:43:00,21:43:00,6997,3,0,0,0.6081
2540,21:45:00,21:45:00,6995,4,0,0,1.1328
2540,21:46:00,21:46:00,6957,5,0,0,1.3920
2540,21:47:00,21:47:00,14986,6,0,0,1.8616
2540,21:49:00,21:49:00,6966,7,0,0,2.4335
2540,21:51:00,21:51:00,14984,8,0,0,2.9845
2540,21:53:00,21:53:00,6907,9,0,0,3.4960
2540,21:55:00,21:55:00,26316,10,0,0,4.0411
2540,21:59:00,21:59:00,38064,11,0,0,4.4725
2540,22:01:00,22:01:00,38065,12,0,0,4.8688
2541,22:00:00,22:00:00,26326,1,0,0,0.0000
2541,22:01:00,22:01:00,6900,2,0,0,0.4277
2541,22:02:00,22:02:00,6997,3,0,0,0.6081
2541,22:04:00,22:04:00,6995,4,0,0,1.1328
2541,22:05:00,22:05:00,6957,5,0,0,1.3920
2541,22:06:00,22:06:00,14986,6,0,0,1.8616
2541,22:08:00,22:08:00,6966,7,0,0,2.4335
2541,22:10:00,22:10:00,14984,8,0,0,2.9845
2541,22:12:00,22:12:00,6907,9,0,0,3.4960
2541,22:14:00,22:14:00,26316,10,0,0,4.0411
2541,22:18:00,22:18:00,38064,11,0,0,4.4725
2541,22:20:00,22:20:00,38065,12,0,0,4.8688
2542,22:20:00,22:20:00,26326,1,0,0,0.0000
2542,22:21:00,22:21:00,6900,2,0,0,0.4277
2542,22:22:00,22:22:00,6997,3,0,0,0.6081
2542,22:24:00,22:24:00,6995,4,0,0,1.1328
2542,22:25:00,22:25:00,6957,5,0,0,1.3920
2542,22:26:00,22:26:00,14986,6,0,0,1.8616
2542,22:28:00,22:28:00,6966,7,0,0,2.4335
2542,22:30:00,22:30:00,14984,8,0,0,2.9845
2542,22:32:00,22:32:00,6907,9,0,0,3.4960
2542,22:34:00,22:34:00,26316,10,0,0,4.0411
2542,22:38:00,22:38:00,38064,11,0,0,4.4725
2542,22:40:00,22:40:00,38065,12,0,0,4.8688
2543,22:40:00,22:40:00,26326,1,0,0,0.0000
2543,22:41:00,22:41:00,6900,2,0,0,0.4277
2543,22:42:00,22:42:00,6997,3,0,0,0.6081
2543,22:44:00,22:44:00,6995,4,0,0,1.1328
2543,22:45:00,22:45:00,6957,5,0,0,1.3920
2543,22:46:00,22:46:00,14986,6,0,0,1.8616
2543,22:48:00,22:48:00,6966,7,0,0,2.4335
2543,22:50:00,22:50:00,14984,8,0,0,2.9845
2543,22:52:00,22:52:00,6907,9,0,0,3.4960
2543,22:54:00,22:54:00,26316,10,0,0,4.0411
2543,22:58:00,22:58:00,38064,11,0,0,4.4725
2543,23:00:00,23:00:00,38065,12,0,0,4.8688
2544,23:01:00,23:01:00,26326,1,0,0,0.0000
2544,23:02:00,23:02:00,6900,2,0,0,0.4277
2544,23:03:00,23:03:00,6997,3,0,0,0.6081
2544,23:05:00,23:05:00,6995,4,0,0,1.1328
2544,23:06:00,23:06:00,6957,5,0,0,1.3920
2544,23:07:00,23:07:00,14986,6,0,0,1.8616
2544,23:09:00,23:09:00,6966,7,0,0,2.4335
2544,23:11:00,23:11:00,14984,8,0,0,2.9845
2544,23:13:00,23:13:00,6907,9,0,0,3.4960
2544,23:15:00,23:15:00,26316,10,0,0,4.0411
2544,23:19:00,23:19:00,38064,11,0,0,4.4725
2544,23:21:00,23:21:00,38065,12,0,0,4.8688
2545,23:30:00,23:30:00,26326,1,0,0,0.0000
2545,23:31:00,23:31:00,6900,2,0,0,0.4277
2545,23:32:00,23:32:00,6997,3,0,0,0.6081
2545,23:34:00,23:34:00,6995,4,0,0,1.1328
2545,23:35:00,23:35:00,6957,5,0,0,1.3920
2545,23:36:00,23:36:00,14986,6,0,0,1.8616
2545,23:38:00,23:38:00,6966,7,0,0,2.4335
2545,23:40:00,23:40:00,14984,8,0,0,2.9845
2545,23:42:00,23:42:00,6907,9,0,0,3.4960
2545,23:44:00,23:44:00,26316,10,0,0,4.0411
2545,23:48:00,23:48:00,38064,11,0,0,4.4725
2545,23:50:00,23:50:00,38065,12,0,0,4.8688
2546,23:56:00,23:56:00,26326,1,0,0,0.0000
2546,23:57:00,23:57:00,6900,2,0,0,0.4277
2546,23:58:00,23:58:00,6997,3,0,0,0.6081
2546,24:00:00,24:00:00,6995,4,0,0,1.1328
2546,24:01:00,24:01:00,6957,5,0,0,1.3920
2546,24:02:00,24:02:00,14986,6,0,0,1.8616
2546,24:04:00,24:04:00,6966,7,0,0,2.4335
2546,24:06:00,24:06:00,14984,8,0,0,2.9845
2546,24:08:00,24:08:00,6907,9,0,0,3.4960
2546,24:10:00,24:10:00,26316,10,0,0,4.0411
2546,24:14:00,24:14:00,38064,11,0,0,4.4725
2546,24:16:00,24:16:00,38065,12,0,0,4.8688
2547,24:20:00,24:20:00,26326,1,0,0,0.0000
2547,24:21:00,24:21:00,6900,2,0,0,0.4277
2547,24:22:00,24:22:00,6997,3,0,0,0.6081
2547,24:24:00,24:24:00,6995,4,0,0,1.1328
2547,24:25:00,24:25:00,6957,5,0,0,1.3920
2547,24:26:00,24:26:00,14986,6,0,0,1.8616
2547,24:28:00,24:28:00,6966,7,0,0,2.4335
2547,24:30:00,24:30:00,14984,8,0,0,2.9845
2547,24:32:00,24:32:00,6907,9,0,0,3.4960
2547,24:34:00,24:34:00,26316,10,0,0,4.0411
2547,24:38:00,24:38:00,38064,11,0,0,4.4725
2547,24:40:00,24:40:00,38065,12,0,0,4.8688
2548,25:15:00,25:15:00,26326,1,0,0,0.0000
2548,25:16:00,25:16:00,6900,2,0,0,0.4277
2548,25:17:00,25:17:00,6997,3,0,0,0.6081
2548,25:19:00,25:19:00,6995,4,0,0,1.1328
2548,25:20:00,25:20:00,6957,5,0,0,1.3920
2548,25:21:00,25:21:00,14986,6,0,0,1.8616
2548,25:23:00,25:23:00,6966,7,0,0,2.4335
2548,25:25:00,25:25:00,14984,8,0,0,2.9845
2548,25:27:00,25:27:00,6907,9,0,0,3.4960
2548,25:29:00,25:29:00,26316,10,0,0,4.0411
2548,25:33:00,25:33:00,38064,11,0,0,4.4725
2548,25:35:00,25:35:00,38065,12,0,0,4.8688
2549,09:14:00,09:14:00,26326,1,0,0,0.0000
2549,09:15:00,09:15:00,6900,2,0,0,0.4277
2549,09:16:00,09:16:00,6997,3,0,0,0.6081
2549,09:18:00,09:18:00,6995,4,0,0,1.1328
2549,09:19:00,09:19:00,6957,5,0,0,1.3920
2549,09:20:00,09:20:00,14986,6,0,0,1.8616
2549,09:22:00,09:22:00,6966,7,0,0,2.4335
2549,09:24:00,09:24:00,14984,8,0,0,2.9845
2549,09:26:00,09:26:00,6907,9,0,0,3.4960
2549,09:28:00,09:28:00,26316,10,0,0,4.0411
2549,09:32:00,09:32:00,38064,11,0,0,4.4725
2550,09:19:00,09:19:00,26326,1,0,0,0.0000
2550,09:20:00,09:20:00,6900,2,0,0,0.4277
2550,09:21:00,09:21:00,6997,3,0,0,0.6081
2550,09:23:00,09:23:00,6995,4,0,0,1.1328
2550,09:24:00,09:24:00,6957,5,0,0,1.3920
2550,09:25:00,09:25:00,14986,6,0,0,1.8616
2550,09:27:00,09:27:00,6966,7,0,0,2.4335
2550,09:29:00,09:29:00,14984,8,0,0,2.9845
2550,09:31:00,09:31:00,6907,9,0,0,3.4960
2550,09:33:00,09:33:00,26316,10,0,0,4.0411
2550,09:37:00,09:37:00,38064,11,0,0,4.4725
2551,05:58:00,05:58:00,26326,1,0,0,0.0000
2551,05:59:00,05:59:00,6900,2,0,0,0.4277
2551,06:00:00,06:00:00,6997,3,0,0,0.6081
2551,06:02:00,06:02:00,6995,4,0,0,1.1328
2551,06:03:00,06:03:00,6957,5,0,0,1.3920
2551,06:04:00,06:04:00,14986,6,0,0,1.8616
2551,06:06:00,06:06:00,6966,7,0,0,2.4335
2551,06:08:00,06:08:00,14984,8,0,0,2.9845
2551,06:10:00,06:10:00,6907,9,0,0,3.4960
2551,06:12:00,06:12:00,26316,10,0,0,4.0411
2552,06:19:00,06:19:00,26326,1,0,0,0.0000
2552,06:20:00,06:20:00,6900,2,0,0,0.4277
2552,06:21:00,06:21:00,6997,3,0,0,0.6081
2552,06:23:00,06:23:00,6995,4,0,0,1.1328
2552,06:24:00,06:24:00,6957,5,0,0,1.3920
2552,06:25:00,06:25:00,14986,6,0,0,1.8616
2552,06:27:00,06:27:00,6966,7,0,0,2.4335
2552,06:29:00,06:29:00,14984,8,0,0,2.9845
2552,06:31:00,06:31:00,6907,9,0,0,3.4960
2552,06:33:00,06:33:00,26316,10,0,0,4.0411
2553,06:24:00,06:24:00,26326,1,0,0,0.0000
2553,06:25:00,06:25:00,6900,2,0,0,0.4277
2553,06:26:00,06:26:00,6997,3,0,0,0.6081
2553,06:28:00,06:28:00,6995,4,0,0,1.1328
2553,06:29:00,06:29:00,6957,5,0,0,1.3920
2553,06:30:00,06:30:00,14986,6,0,0,1.8616
2553,06:32:00,06:32:00,6966,7,0,0,2.4335
2553,06:34:00,06:34:00,14984,8,0,0,2.9845
2553,06:36:00,06:36:00,6907,9,0,0,3.4960
2553,06:38:00,06:38:00,26316,10,0,0,4.0411
2554,06:32:00,06:32:00,26326,1,0,0,0.0000
2554,06:33:00,06:33:00,6900,2,0,0,0.4277
2554,06:34:00,06:34:00,6997,3,0,0,0.6081
2554,06:36:00,06:36:00,6995,4,0,0,1.1328
2554,06:37:00,06:37:00,6957,5,0,0,1.3920
2554,06:38:00,06:38:00,14986,6,0,0,1.8616
2554,06:40:00,06:40:00,6966,7,0,0,2.4335
2554,06:42:00,06:42:00,14984,8,0,0,2.9845
2554,06:44:00,06:44:00,6907,9,0,0,3.4960
2554,06:46:00,06:46:00,26316,10,0,0,4.0411
2555,06:40:00,06:40:00,26326,1,0,0,0.0000
2555,06:41:00,06:41:00,6900,2,0,0,0.4277
2555,06:42:00,06:42:00,6997,3,0,0,0.6081
2555,06:44:00,06:44:00,6995,4,0,0,1.1328
2555,06:45:00,06:45:00,6957,5,0,0,1.3920
2555,06:46:00,06:46:00,14986,6,0,0,1.8616
2555,06:48:00,06:48:00,6966,7,0,0,2.4335
2555,06:50:00,06:50:00,14984,8,0,0,2.9845
2555,06:52:00,06:52:00,6907,9,0,0,3.4960
2555,06:54:00,06:54:00,26316,10,0,0,4.0411
2556,06:52:00,06:52:00,26326,1,0,0,0.0000
2556,06:53:00,06:53:00,6900,2,0,0,0.4277
2556,06:54:00,06:54:00,6997,3,0,0,0.6081
2556,06:56:00,06:56:00,6995,4,0,0,1.1328
2556,06:57:00,06:57:00,6957,5,0,0,1.3920
2556,06:58:00,06:58:00,14986,6,0,0,1.8616
2556,07:00:00,07:00:00,6966,7,0,0,2.4335
2556,07:02:00,07:02:00,14984,8,0,0,2.9845
2556,07:04:00,07:04:00,6907,9,0,0,3.4960
2556,07:06:00,07:06:00,26316,10,0,0,4.0411
2557,07:00:00,07:00:00,26326,1,0,0,0.0000
2557,07:01:00,07:01:00,6900,2,0,0,0.4277
2557,07:02:00,07:02:00,6997,3,0,0,0.6081
2557,07:04:00,07:04:00,6995,4,0,0,1.1328
2557,07:05:00,07:05:00,6957,5,0,0,1.3920
2557,07:06:00,07:06:00,14986,6,0,0,1.8616
2557,07:08:00,07:08:00,6966,7,0,0,2.4335
2557,07:10:00,07:10:00,14984,8,0,0,2.9845
2557,07:12:00,07:12:00,6907,9,0,0,3.4960
2557,07:14:00,07:14:00,26316,10,0,0,4.0411
2558,07:14:00,07:14:00,26326,1,0,0,0.0000
2558,07:15:00,07:15:00,6900,2,0,0,0.4277
2558,07:16:00,07:16:00,6997,3,0,0,0.6081
2558,07:18:00,07:18:00,6995,4,0,0,1.1328
2558,07:19:00,07:19:00,6957,5,0,0,1.3920
2558,07:20:00,07:20:00,14986,6,0,0,1.8616
2558,07:22:00,07:22:00,6966,7,0,0,2.4335
2558,07:24:00,07:24:00,14984,8,0,0,2.9845
2558,07:26:00,07:26:00,6907,9,0,0,3.4960
2558,07:28:00,07:28:00,26316,10,0,0,4.0411
2559,07:21:00,07:21:00,26326,1,0,0,0.0000
2559,07:22:00,07:22:00,6900,2,0,0,0.4277
2559,07:23:00,07:23:00,6997,3,0,0,0.6081
2559,07:25:00,07:25:00,6995,4,0,0,1.1328
2559,07:26:00,07:26:00,6957,5,0,0,1.3920
2559,07:27:00,07:27:00,14986,6,0,0,1.8616
2559,07:29:00,07:29:00,6966,7,0,0,2.4335
2559,07:31:00,07:31:00,14984,8,0,0,2.9845
2559,07:33:00,07:33:00,6907,9,0,0,3.4960
2559,07:35:00,07:35:00,26316,10,0,0,4.0411
2560,07:28:00,07:28:00,26326,1,0,0,0.0000
2560,07:29:00,07:29:00,6900,2,0,0,0.4277
2560,07:30:00,07:30:00,6997,3,0,0,0.6081
2560,07:32:00,07:32:00,6995,4,0,0,1.1328
2560,07:33:00,07:33:00,6957,5,0,0,1.3920
2560,07:34:00,07:34:00,14986,6,0,0,1.8616
2560,07:36:00,07:36:00,6966,7,0,0,2.4335
2560,07:38:00,07:38:00,14984,8,0,0,2.9845
2560,07:40:00,07:40:00,6907,9,0,0,3.4960
2560,07:42:00,07:42:00,26316,10,0,0,4.0411
2561,07:35:00,07:35:00,26326,1,0,0,0.0000
2561,07:36:00,07:36:00,6900,2,0,0,0.4277
2561,07:37:00,07:37:00,6997,3,0,0,0.6081
2561,07:39:00,07:39:00,6995,4,0,0,1.1328
2561,07:40:00,07:40:00,6957,5,0,0,1.3920
2561,07:41:00,07:41:00,14986,6,0,0,1.8616
2561,07:43:00,07:43:00,6966,7,0,0,2.4335
2561,07:45:00,07:45:00,14984,8,0,0,2.9845
2561,07:47:00,07:47:00,6907,9,0,0,3.4960
2561,07:49:00,07:49:00,26316,10,0,0,4.0411
2562,07:43:00,07:43:00,26326,1,0,0,0.0000
2562,07:44:00,07:44:00,6900,2,0,0,0.4277
2562,07:45:00,07:45:00,6997,3,0,0,0.6081
2562,07:47:00,07:47:00,6995,4,0,0,1.1328
2562,07:48:00,07:48:00,6957,5,0,0,1.3920
2562,07:49:00,07:49:00,14986,6,0,0,1.8616
2562,07:51:00,07:51:00,6966,7,0,0,2.4335
2562,07:53:00,07:53:00,14984,8,0,0,2.9845
2562,07:55:00,07:55:00,6907,9,0,0,3.4960
2562,07:57:00,07:57:00,26316,10,0,0,4.0411
2563,07:48:00,07:48:00,26326,1,0,0,0.0000
2563,07:49:00,07:49:00,6900,2,0,0,0.4277
2563,07:50:00,07:50:00,6997,3,0,0,0.6081
